transaction_id,wallet_id,merchant_id,amount_cents,currency,status,decline_reason,payment_method,created_at
tx_00045549,w_003684,m_0070,1226,EUR,declined,do_not_honor,sdd,2025-05-06 09:03:01
tx_00003687,w_000309,m_0094,4608,EUR,authorized,,card,2025-11-23 03:06:35
tx_00009373,w_000759,m_0063,2457,EUR,refunded,,card,2025-09-22 05:56:43
tx_00045053,w_003639,m_0302,2535,EUR,authorized,,sdd,2025-12-09 11:03:50
tx_00031236,w_002543,m_0289,1500,EUR,authorized,,card,2025-12-09 22:04:24
tx_00042069,w_003383,m_0029,5721,EUR,authorized,,card,2025-12-05 21:06:44
tx_00027592,w_002250,m_0009,4238,EUR,authorized,,sdd,2025-08-05 12:36:10
tx_00000155,w_000014,m_0041,3168,EUR,declined,suspected_fraud,sdd,2025-07-31 06:10:17
tx_00059608,w_004864,m_0302,3297,EUR,authorized,,sdd,2025-08-17 01:21:03
tx_00006570,w_000526,m_0090,4973,EUR,authorized,,sdd,2025-08-27 07:13:45
tx_00021293,w_001730,m_0101,6263,EUR,authorized,,sdd,2025-09-26 14:50:37
tx_00030548,w_002481,m_0282,11212,EUR,declined,suspected_fraud,sdd,2025-12-25 21:52:37
tx_00015729,w_001267,m_0040,5248,EUR,refunded,,sdd,2025-12-29 04:15:09
tx_00033269,w_002701,m_0239,13534,EUR,authorized,,card,2025-03-30 08:06:17
tx_00005919,w_000482,m_0154,5632,EUR,authorized,,sdd,2025-11-30 04:53:23
tx_00072214,w_005864,m_0168,1185,EUR,authorized,,card,2025-08-19 19:20:40
tx_00008900,w_000714,m_0046,20438,EUR,authorized,,card,2025-11-20 14:31:20
tx_00072345,w_005875,m_0195,10202,EUR,authorized,,card,2025-12-11 19:17:37
tx_00018666,w_001520,m_0159,3944,EUR,authorized,,card,2025-05-08 00:50:02
tx_00042349,w_003408,m_0010,6135,EUR,authorized,,card,2025-07-01 18:04:59
tx_00018426,w_001495,m_0313,1634,EUR,authorized,,card,2025-07-29 02:45:10
tx_00060066,w_004897,m_0112,3690,EUR,authorized,,sdd,2025-12-08 21:14:52
tx_00057362,w_004689,m_0138,5210,EUR,authorized,,sdd,2025-08-21 03:34:45
tx_00060036,w_004895,m_0307,2663,EUR,authorized,,sdd,2025-04-23 08:09:06
tx_00038370,w_003102,m_0040,4385,EUR,authorized,,sdd,2025-08-31 14:42:46
tx_00051795,w_004211,m_0277,6295,EUR,authorized,,card,2025-10-07 04:03:25
tx_00027527,w_002246,m_0135,6233,EUR,authorized,,sdd,2025-12-27 16:47:10
tx_00035832,w_002902,m_0143,3840,EUR,authorized,,card,2025-12-23 00:50:47
tx_00013326,w_001073,m_0093,13838,EUR,authorized,,card,2025-07-19 05:40:51
tx_00065318,w_005320,m_0050,12294,EUR,authorized,,sdd,2025-10-17 23:30:17
tx_00029783,w_002424,m_0007,8295,EUR,authorized,,sdd,2025-02-22 19:44:36
tx_00003241,w_000280,m_0229,2199,EUR,authorized,,card,2025-12-24 14:32:12
tx_00060814,w_004961,m_0111,8831,EUR,authorized,,sdd,2025-12-17 14:50:06
tx_00054085,w_004414,m_0113,1218,EUR,authorized,,card,2025-12-07 18:41:51
tx_00056445,w_004608,m_0004,5044,EUR,authorized,,card,2025-08-19 06:46:33
tx_00019596,w_001599,m_0205,4659,EUR,authorized,,card,2025-12-14 03:22:34
tx_00027671,w_002256,m_0200,80417,EUR,authorized,,sdd,2025-07-07 11:36:53
tx_00052454,w_004281,m_0113,3031,EUR,authorized,,sdd,2025-10-24 18:31:35
tx_00040803,w_003274,m_0266,2928,EUR,authorized,,sdd,2025-08-27 20:08:33
tx_00019758,w_001612,m_0252,57291,EUR,authorized,,card,2025-05-28 23:52:50
tx_00008824,w_000704,m_0102,1061,EUR,authorized,,sdd,2025-10-30 07:52:51
tx_00030428,w_002472,m_0089,15867,EUR,refunded,,card,2025-09-08 20:49:52
tx_00067139,w_005480,m_0230,7541,EUR,authorized,,card,2025-11-25 21:06:46
tx_00011334,w_000926,m_0086,39739,EUR,authorized,,card,2025-12-09 01:02:14
tx_00017989,w_001458,m_0061,1003,EUR,authorized,,sdd,2025-10-31 18:02:19
tx_00004152,w_000347,m_0068,13603,EUR,authorized,,card,2025-09-28 03:52:49
tx_00003405,w_000289,m_0305,4160,EUR,authorized,,card,2025-11-02 00:26:36
tx_00009815,w_000793,m_0038,3064,EUR,declined,insufficient_funds,card,2025-10-11 17:43:26
tx_00024261,w_001978,m_0010,5271,EUR,authorized,,card,2025-10-01 11:30:55
tx_00037507,w_003038,m_0165,8052,EUR,authorized,,sdd,2025-04-15 13:00:15
tx_00014697,w_001183,m_0176,8431,EUR,authorized,,sdd,2025-12-25 20:07:38
tx_00053173,w_004333,m_0084,3335,EUR,authorized,,card,2025-12-23 08:30:48
tx_00028851,w_002347,m_0315,2098,EUR,authorized,,sdd,2025-12-16 18:07:23
tx_00015164,w_001222,m_0243,5940,EUR,authorized,,card,2025-09-03 21:21:51
tx_00028304,w_002304,m_0074,5104,EUR,authorized,,card,2025-08-21 01:32:56
tx_00061363,w_005002,m_0155,11647,EUR,authorized,,sdd,2025-12-27 10:25:28
tx_00058838,w_004798,m_0054,4846,EUR,authorized,,card,2025-12-11 08:25:05
tx_00074416,w_9217287,m_0061,6403,EUR,authorized,,card,2025-02-28 08:40:14
tx_00033545,w_002722,m_0294,17644,EUR,authorized,,card,2025-10-19 04:34:09
tx_00054467,w_004449,m_0277,13375,EUR,authorized,,card,2025-11-17 18:03:19
tx_00028783,w_002343,m_0303,10593,EUR,authorized,,sdd,2025-12-30 18:39:40
tx_00019677,w_001606,m_0121,3526,EUR,authorized,,sdd,2025-08-11 10:54:10
tx_00061789,w_005038,m_0218,9628,EUR,authorized,,sdd,2025-08-27 15:57:47
tx_00039804,w_003203,m_0114,4063,EUR,authorized,,sdd,2025-12-01 00:26:17
tx_00040358,w_003240,m_0229,3405,EUR,authorized,,sdd,2025-12-29 20:52:58
tx_00037642,w_003047,m_0237,68585,EUR,refunded,,card,2025-05-17 11:28:56
tx_00053845,w_004395,m_0226,5384,EUR,authorized,,sdd,2025-10-18 14:11:22
tx_00056620,w_004621,m_0229,3734,EUR,authorized,,card,2025-05-03 08:38:30
tx_00017528,w_001417,m_0091,2504,EUR,authorized,,card,2025-12-16 15:02:47
tx_00038305,w_003097,m_0207,3276,EUR,authorized,,sdd,2025-10-04 00:50:47
tx_00042283,w_003405,m_0024,6189,EUR,declined,insufficient_funds,sdd,2025-11-24 11:07:41
tx_00016608,w_001339,m_0233,2083,EUR,authorized,,sdd,2025-11-09 09:24:21
tx_00039613,w_003190,m_0196,8835,EUR,authorized,,sdd,2025-07-20 11:22:35
tx_00015178,w_001223,m_0033,51314,EUR,authorized,,card,2025-08-22 21:41:49
tx_00048680,w_003959,m_0142,28613,EUR,authorized,,sdd,2025-12-30 09:11:03
tx_00053100,w_004325,m_0237,9219,EUR,refunded,,sdd,2025-10-16 12:09:27
tx_00064613,w_005263,m_0200,36194,EUR,authorized,,sdd,2025-11-05 15:00:48
tx_00022850,w_001853,m_0082,7758,EUR,authorized,,sdd,2025-09-30 21:59:20
tx_00073156,w_005938,m_0121,5851,EUR,authorized,,card,2025-11-06 05:16:16
tx_00055365,w_004525,m_0254,15384,EUR,authorized,,card,2025-06-24 21:29:02
tx_00037775,w_003058,m_0261,8785,EUR,authorized,,card,2025-09-06 14:45:17
tx_00069569,w_005664,m_0130,1684,EUR,declined,issuer_limit_exceeded,card,2025-06-18 07:59:18
tx_00061519,w_005013,m_0285,9210,EUR,declined,insufficient_funds,card,2025-10-24 19:32:18
tx_00041891,w_003372,m_0041,1731,EUR,authorized,,card,2025-12-14 16:07:17
tx_00010791,w_000877,m_0146,13035,EUR,authorized,,sdd,2025-10-25 09:00:33
tx_00027051,w_002212,m_0137,4291,EUR,authorized,,card,2025-11-04 05:09:35
tx_00036186,w_002927,m_0289,6652,EUR,authorized,,sdd,2025-06-12 14:19:11
tx_00019734,w_001609,m_0111,4265,EUR,authorized,,sdd,2025-10-10 02:33:43
tx_00069325,w_005648,m_0276,3042,EUR,authorized,,card,2025-12-25 09:05:23
tx_00072649,w_005901,m_0224,26773,EUR,authorized,,sdd,2025-10-18 06:36:21
tx_00002376,w_000213,m_0193,7966,EUR,authorized,,card,2025-10-05 03:52:33
tx_00071749,w_005828,m_0222,2353,EUR,authorized,,sdd,2025-11-30 15:02:07
tx_00007695,w_000617,m_0012,6193,EUR,authorized,,card,2025-09-29 04:28:00
tx_00006743,w_000546,m_0241,2057,EUR,authorized,,sdd,2025-09-25 20:12:33
tx_00032973,w_002681,m_0288,9301,EUR,authorized,,sdd,2025-08-31 07:00:23
tx_00053788,w_004391,m_0034,5606,EUR,authorized,,card,2025-08-25 08:02:52
tx_00032799,w_002669,m_0079,4190,EUR,declined,suspected_fraud,card,2025-12-21 23:46:59
tx_00015116,w_001218,m_0208,4558,EUR,authorized,,card,2026-01-01 16:08:10
tx_00012610,w_001019,m_0103,16905,EUR,authorized,,sdd,2025-10-02 06:20:12
tx_00018389,w_001492,m_0263,2710,EUR,declined,suspected_fraud,card,2025-12-22 16:09:33
tx_00064478,w_005253,m_0134,9547,EUR,authorized,,card,2025-12-04 10:42:26
tx_00014899,w_001201,m_0098,2816,EUR,authorized,,card,2025-12-01 15:26:35
tx_00017556,w_001421,m_0118,86867,EUR,authorized,,sdd,2025-07-10 02:17:17
tx_00021440,w_001743,m_0155,16369,EUR,declined,issuer_limit_exceeded,card,2025-10-11 13:06:15
tx_00046487,w_003765,m_0108,6762,EUR,declined,card_expired,sdd,2025-07-02 02:20:23
tx_00010929,w_000891,m_0054,7122,EUR,authorized,,sdd,2025-12-01 07:13:55
tx_00012920,w_001044,m_0255,6167,EUR,declined,insufficient_funds,card,2025-10-27 14:34:03
tx_00027994,w_002280,m_0034,2474,EUR,authorized,,card,2025-12-28 04:52:26
tx_00012028,w_000980,m_0304,10227,EUR,authorized,,sdd,2025-11-30 12:41:21
tx_00000585,w_000050,m_0256,1491,EUR,declined,insufficient_funds,sdd,2025-11-24 00:22:32
tx_00065651,w_005353,m_0289,6752,EUR,reversed,,sdd,2025-02-17 02:17:20
tx_00032453,w_002644,m_0218,10420,EUR,authorized,,sdd,2025-05-10 18:47:06
tx_00056784,w_004635,m_0120,2583,EUR,authorized,,sdd,2025-06-01 10:14:49
tx_00028598,w_002328,m_0262,83669,EUR,authorized,,sdd,2025-08-12 20:24:34
tx_00031068,w_002529,m_0302,1701,EUR,authorized,,sdd,2025-12-27 13:39:18
tx_00023587,w_001914,m_0013,10092,EUR,authorized,,card,2025-10-19 23:43:54
tx_00039575,w_003187,m_0102,1108,EUR,authorized,,sdd,2025-05-22 03:35:33
tx_00072249,w_005869,m_0172,5960,EUR,declined,,sdd,2025-12-15 15:49:33
tx_00049603,w_004035,m_0309,4834,EUR,authorized,,card,2025-12-31 07:11:12
tx_00060848,w_004965,m_0266,1204,EUR,authorized,,sdd,2025-12-12 20:25:04
tx_00020790,w_001692,m_0151,8506,EUR,authorized,,sdd,2025-12-04 19:23:50
tx_00051495,w_004186,m_0151,3611,EUR,refunded,,sdd,2025-11-20 09:03:49
tx_00038086,w_003082,m_0108,6719,EUR,authorized,,card,2025-07-27 10:02:26
tx_00033315,w_002704,m_0165,13773,EUR,authorized,,sdd,2025-08-26 11:30:57
tx_00058961,w_004807,m_0091,990,EUR,authorized,,card,2025-07-08 14:03:48
tx_00049513,w_004028,m_0231,5930,EUR,authorized,,card,2025-12-22 16:02:38
tx_00033351,w_002707,m_0217,61589,EUR,authorized,,sdd,2025-11-12 06:48:17
tx_00014086,w_001137,m_0241,3836,EUR,authorized,,card,2025-12-02 04:52:00
tx_00045213,w_003658,m_0076,4941,EUR,authorized,,card,2025-11-10 07:31:30
tx_00033069,w_002687,m_0282,2383,EUR,authorized,,card,2025-12-29 06:38:19
tx_00041025,w_003299,m_0160,5216,EUR,authorized,,sdd,2025-09-27 14:00:47
tx_00008346,w_000667,m_0176,4141,EUR,authorized,,sdd,2025-12-27 16:30:08
tx_00032368,w_002635,m_0110,10515,EUR,authorized,,sdd,2025-07-14 21:21:59
tx_00033634,w_002728,m_0130,3208,EUR,authorized,,sdd,2025-08-10 19:59:22
tx_00069580,w_005665,m_0146,14044,EUR,authorized,,card,2025-06-03 16:44:32
tx_00039198,w_003164,m_0050,13846,EUR,authorized,,card,2025-05-14 09:09:39
tx_00008820,w_000704,m_0170,8146,EUR,authorized,,sdd,2025-12-20 22:36:17
tx_00054010,w_004409,m_0289,2465,EUR,declined,,card,2025-09-11 03:13:32
tx_00039849,w_003205,m_0248,5224,EUR,authorized,,card,2025-08-20 08:08:27
tx_00005060,w_000413,m_0032,27555,EUR,authorized,,card,2025-08-28 01:03:08
tx_00067914,w_005535,m_0046,62070,EUR,declined,issuer_limit_exceeded,card,2025-10-17 10:20:23
tx_00053973,w_004407,m_0051,1365,EUR,authorized,,sdd,2025-12-01 21:09:48
tx_00038679,w_003124,m_0145,4720,EUR,authorized,,card,2025-12-05 23:23:52
tx_00065652,w_005353,m_0239,18637,EUR,authorized,,sdd,2025-07-13 15:01:51
tx_00068745,w_005603,m_0222,6116,EUR,authorized,,sdd,2025-08-01 13:54:32
tx_00019125,w_001558,m_0185,14588,EUR,authorized,,card,2025-08-13 23:58:24
tx_00015578,w_001257,m_0249,2476,EUR,authorized,,sdd,2025-12-17 11:07:57
tx_00073175,w_005940,m_0024,9071,EUR,declined,insufficient_funds,card,2025-07-13 19:03:10
tx_00014210,w_001148,m_0069,6084,EUR,authorized,,card,2025-11-03 12:22:04
tx_00054639,w_004464,m_0138,6036,EUR,reversed,,sdd,2026-01-01 03:16:46
tx_00072921,w_005921,m_0061,2362,EUR,authorized,,card,2025-09-17 05:05:51
tx_00003647,w_000307,m_0112,2400,EUR,authorized,,card,2025-12-08 23:06:30
tx_00009710,w_000785,m_0165,3947,EUR,authorized,,card,2025-10-27 20:28:56
tx_00035941,w_002911,m_0269,6490,EUR,authorized,,sdd,2025-12-20 17:50:16
tx_00047964,w_003894,m_0219,12536,EUR,authorized,,card,2025-10-24 13:02:00
tx_00003878,w_000324,m_0220,26713,EUR,authorized,,sdd,2025-03-06 18:09:21
tx_00010257,w_000835,m_0123,5684,EUR,declined,insufficient_funds,card,2025-09-26 22:38:19
tx_00006072,w_000496,m_0096,15233,EUR,authorized,,card,2025-09-26 05:21:15
tx_00070209,w_005715,m_0271,5136,EUR,declined,suspected_fraud,sdd,2025-11-07 20:19:26
tx_00047273,w_003834,m_0271,10943,EUR,authorized,,card,2025-07-25 05:54:08
tx_00050609,w_004116,m_0268,2087,EUR,authorized,,sdd,2025-04-25 08:12:17
tx_00017603,w_001424,m_0045,2247,EUR,authorized,,sdd,2025-09-21 14:02:53
tx_00016240,w_001307,m_0235,4745,EUR,declined,insufficient_funds,sdd,2025-12-08 06:11:45
tx_00042469,w_003416,m_0147,14603,EUR,authorized,,card,2025-09-02 15:17:26
tx_00048912,w_003979,m_0027,10583,EUR,authorized,,card,2025-09-28 22:25:27
tx_00027185,w_002221,m_0130,646,EUR,authorized,,sdd,2025-06-29 11:49:40
tx_00014070,w_001136,m_0199,14237,EUR,authorized,,sdd,2025-12-03 05:33:44
tx_00001314,w_000117,m_0168,3928,EUR,authorized,,card,2025-04-29 23:31:19
tx_00032284,w_002629,m_0083,2170,EUR,authorized,,sdd,2025-12-08 03:51:34
tx_00005324,w_000431,m_0315,6345,EUR,authorized,,card,2025-12-01 01:36:53
tx_00037695,w_003053,m_0066,2258,EUR,authorized,,card,2025-09-06 10:59:05
tx_00041114,w_003307,m_0213,1379,EUR,authorized,,sdd,2025-11-14 08:40:22
tx_00065010,w_005296,m_0038,3747,EUR,authorized,,card,2025-12-15 13:12:14
tx_00007286,w_000585,m_0032,17281,EUR,authorized,,card,2025-04-24 02:09:51
tx_00039228,w_003165,m_0283,3728,EUR,authorized,,card,2025-08-29 04:46:48
tx_00018612,w_001514,m_0031,2987,EUR,authorized,,sdd,2025-11-15 10:44:36
tx_00039085,w_003155,m_0319,23450,EUR,authorized,,sdd,2025-05-29 13:41:52
tx_00033240,w_002699,m_0081,3752,EUR,declined,insufficient_funds,sdd,2025-06-26 05:14:29
tx_00052960,w_004313,m_0256,4195,EUR,authorized,,sdd,2025-11-01 13:11:46
tx_00029864,w_002431,m_0166,3144,EUR,authorized,,card,2025-11-15 15:41:11
tx_00033428,w_002714,m_0060,5888,EUR,authorized,,sdd,2025-08-28 13:38:14
tx_00052135,w_004250,m_0089,10288,EUR,authorized,,sdd,2025-09-14 05:41:09
tx_00041927,w_003374,m_0082,7779,EUR,authorized,,sdd,2025-09-13 18:13:22
tx_00057625,w_004707,m_0094,6475,EUR,authorized,,card,2025-09-21 16:23:36
tx_00035258,w_002855,m_0041,2396,EUR,authorized,,sdd,2025-12-10 20:40:18
tx_00006028,w_000490,m_0104,17204,EUR,authorized,,card,2025-03-04 08:06:23
tx_00025834,w_002115,m_0046,35494,EUR,authorized,,card,2025-11-28 18:42:38
tx_00023255,w_001883,m_0074,829,EUR,authorized,,sdd,2025-06-04 06:09:53
tx_00052677,w_004296,m_0165,5125,EUR,authorized,,sdd,2025-10-25 01:56:02
tx_00024797,w_002024,m_0231,6059,EUR,authorized,,card,2025-12-19 00:04:46
tx_00058543,w_004777,m_0260,13590,EUR,authorized,,card,2025-09-13 04:14:10
tx_00005706,w_000466,m_0162,15656,EUR,authorized,,card,2025-10-02 23:56:20
tx_00048475,w_003940,m_0021,1540,EUR,authorized,,card,2025-12-05 00:33:33
tx_00029785,w_002424,m_0310,5321,EUR,authorized,,sdd,2025-11-01 04:22:13
tx_00031930,w_002602,m_0066,2994,EUR,authorized,,sdd,2025-11-18 21:28:29
tx_00049139,w_003998,m_0248,8128,EUR,authorized,,sdd,2025-11-03 05:18:48
tx_00041636,w_003349,m_0094,2489,EUR,authorized,,sdd,2025-06-10 00:47:14
tx_00031186,w_002539,m_0282,3792,EUR,authorized,,card,2025-03-10 17:05:39
tx_00045511,w_003681,m_0176,3894,EUR,authorized,,sdd,2025-10-18 22:12:42
tx_00001596,w_000146,m_0022,1340,EUR,authorized,,sdd,2025-12-23 13:35:20
tx_00031154,w_002538,m_0143,8403,EUR,authorized,,card,2025-08-28 09:11:57
tx_00050494,w_004110,m_0310,3507,EUR,authorized,,sdd,2025-12-09 11:28:15
tx_00010465,w_000850,m_0021,2020,EUR,declined,do_not_honor,card,2025-06-11 00:57:04
tx_00073784,w_005993,m_0310,4000,EUR,authorized,,sdd,2025-04-24 03:52:00
tx_00048579,w_003949,m_0217,36093,EUR,declined,card_expired,sdd,2025-11-22 13:28:40
tx_00016795,w_001361,m_0250,11284,EUR,authorized,,card,2025-05-29 21:28:22
tx_00024072,w_001962,m_0058,1696,EUR,authorized,,sdd,2025-12-08 13:16:20
tx_00062995,w_005124,m_0234,4676,EUR,authorized,,sdd,2025-08-03 20:16:07
tx_00019325,w_001575,m_0059,5124,EUR,declined,issuer_limit_exceeded,card,2025-08-06 07:13:02
tx_00073941,w_000755,m_0226,41533,EUR,authorized,,card,2025-09-15 19:08:39
tx_00027899,w_002273,m_0163,16804,EUR,authorized,,card,2025-08-03 14:53:50
tx_00028733,w_002338,m_0010,10600,EUR,authorized,,sdd,2025-10-06 05:15:03
tx_00034711,w_002817,m_0191,4179,EUR,authorized,,sdd,2025-10-20 22:40:40
tx_00042213,w_003399,m_0001,1067,EUR,authorized,,card,2025-05-15 07:15:27
tx_00054400,w_004442,m_0010,9079,EUR,authorized,,card,2025-12-25 09:54:59
tx_00056177,w_004584,m_0200,6908,EUR,authorized,,sdd,2025-12-07 16:48:26
tx_00014341,w_001158,m_0299,6467,EUR,authorized,,card,2025-11-23 15:41:16
tx_00003639,w_000307,m_0167,11524,EUR,authorized,,card,2025-12-12 19:09:57
tx_00055348,w_004523,m_0232,7028,EUR,authorized,,card,2025-12-23 03:38:22
tx_00062696,w_005103,m_0182,2638,EUR,authorized,,sdd,2025-12-15 22:27:21
tx_00039109,w_003158,m_0180,2821,EUR,authorized,,sdd,2025-11-13 08:25:14
tx_00014664,w_001181,m_0203,2364,EUR,authorized,,card,2025-11-07 13:16:02
tx_00053195,w_004334,m_0054,2079,EUR,authorized,,sdd,2025-11-30 18:48:39
tx_00016599,w_001338,m_0161,3810,EUR,reversed,,sdd,2025-09-30 07:26:06
tx_00065963,w_005381,m_0035,2122,EUR,declined,issuer_limit_exceeded,card,2025-12-16 13:10:17
tx_00071111,w_005783,m_0296,3440,EUR,authorized,,sdd,2025-12-31 05:00:39
tx_00067465,w_005504,m_0094,5257,EUR,authorized,,sdd,2025-10-11 17:47:41
tx_00027736,w_002261,m_0216,75691,EUR,authorized,,sdd,2025-03-31 10:10:32
tx_00028168,w_002293,m_0182,3765,EUR,authorized,,card,2025-11-01 03:53:22
tx_00059870,w_004884,m_0299,1125,EUR,authorized,,sdd,2025-07-12 20:24:35
tx_00058752,w_004790,m_0028,16171,EUR,authorized,,card,2025-09-07 07:46:10
tx_00064067,w_005217,m_0091,4682,EUR,authorized,,card,2025-07-11 02:26:08
tx_00000957,w_000082,m_0143,4922,EUR,declined,card_expired,sdd,2025-09-16 17:15:10
tx_00033983,w_002754,m_0044,6944,EUR,authorized,,card,2025-12-11 09:14:49
tx_00014601,w_001178,m_0102,8785,EUR,authorized,,sdd,2025-06-30 18:09:21
tx_00007447,w_000596,m_0028,4798,EUR,authorized,,card,2025-10-29 06:14:28
tx_00022913,w_001856,m_0063,3603,EUR,reversed,,card,2025-11-23 23:23:52
tx_00058846,w_004799,m_0074,2589,EUR,authorized,,card,2025-12-22 20:58:25
tx_00047607,w_003862,m_0125,86925,EUR,declined,insufficient_funds,card,2025-06-25 06:04:49
tx_00030609,w_002486,m_0022,6253,EUR,authorized,,sdd,2025-12-04 18:58:47
tx_00041366,w_003334,m_0299,6677,EUR,authorized,,card,2025-12-28 15:42:55
tx_00029069,w_002367,m_0307,9450,EUR,authorized,,card,2025-12-31 09:29:30
tx_00032472,w_002647,m_0095,2131,EUR,authorized,,card,2025-01-27 18:16:30
tx_00000967,w_000083,m_0090,3083,EUR,authorized,,sdd,2025-09-21 14:11:21
tx_00006998,w_000564,m_0187,6637,EUR,authorized,,card,2025-07-27 02:34:57
tx_00038997,w_003147,m_0109,2493,EUR,authorized,,card,2025-07-01 01:36:52
tx_00054808,w_004480,m_0253,4311,EUR,authorized,,card,2025-12-03 03:56:28
tx_00012174,w_000989,m_0279,10375,EUR,authorized,,sdd,2025-12-17 16:44:17
tx_00056389,w_004601,m_0175,829,EUR,authorized,,sdd,2025-12-04 22:47:04
tx_00003222,w_000279,m_0277,4690,EUR,authorized,,card,2025-12-27 09:16:17
tx_00026372,w_002159,m_0204,5695,EUR,authorized,,sdd,2025-10-14 11:14:21
tx_00044162,w_003563,m_0166,5554,EUR,authorized,,sdd,2025-06-01 08:00:07
tx_00053288,w_004343,m_0022,3268,EUR,authorized,,sdd,2025-11-30 05:52:39
tx_00073298,w_005948,m_0082,6444,EUR,refunded,,card,2025-08-09 10:25:43
tx_00032350,w_002633,m_0285,1868,EUR,authorized,,sdd,2025-11-19 09:47:37
tx_00027988,w_002278,m_0228,2601,EUR,authorized,,card,2025-10-11 13:48:02
tx_00036403,w_002942,m_0010,9916,EUR,authorized,,sdd,2025-09-19 01:03:31
tx_00049937,w_004066,m_0211,81980,EUR,authorized,,card,2025-12-04 09:08:45
tx_00012847,w_001037,m_0274,9749,EUR,authorized,,card,2025-12-29 20:08:03
tx_00063464,w_005156,m_0120,6119,EUR,declined,,card,2025-11-19 02:59:22
tx_00021576,w_001755,m_0025,7976,EUR,refunded,,sdd,2025-11-16 20:11:04
tx_00047630,w_003863,m_0188,13299,EUR,authorized,,sdd,2025-12-21 21:23:43
tx_00073634,w_005977,m_0014,10645,EUR,authorized,,sdd,2025-09-16 22:26:28
tx_00042878,w_003454,m_0203,1649,EUR,authorized,,sdd,2025-11-19 23:23:49
tx_00047560,w_003859,m_0173,1085,EUR,authorized,,sdd,2025-10-16 08:29:21
tx_00048454,w_003938,m_0206,2509,EUR,authorized,,sdd,2025-10-31 04:36:51
tx_00068902,w_005614,m_0002,1483,EUR,authorized,,sdd,2025-11-16 20:27:08
tx_00047305,w_003838,m_0015,982,EUR,authorized,,sdd,2025-09-26 00:53:52
tx_00051526,w_004187,m_0319,60318,EUR,authorized,,sdd,2025-12-07 12:39:28
tx_00034153,w_002769,m_0017,2522,EUR,declined,technical_error,sdd,2025-09-01 07:04:20
tx_00046885,w_003801,m_0187,6158,EUR,authorized,,card,2025-09-15 05:45:59
tx_00019032,w_001550,m_0134,7160,EUR,declined,issuer_limit_exceeded,sdd,2025-12-11 23:41:48
tx_00069979,w_005699,m_0098,6464,EUR,authorized,,card,2025-10-11 18:38:26
tx_00041074,w_003302,m_0306,8383,EUR,authorized,,sdd,2025-11-08 12:39:01
tx_00068289,w_005565,m_0156,12775,EUR,declined,insufficient_funds,sdd,2025-12-28 09:36:32
tx_00068284,w_005564,m_0094,4951,EUR,authorized,,sdd,2025-11-09 14:47:17
tx_00019399,w_001583,m_0295,3807,EUR,authorized,,sdd,2025-11-17 01:58:15
tx_00033467,w_002716,m_0172,4257,EUR,authorized,,sdd,2025-11-15 19:36:18
tx_00038838,w_003136,m_0150,3275,EUR,authorized,,sdd,2025-10-27 17:27:47
tx_00049363,w_004018,m_0272,12667,EUR,authorized,,sdd,2025-12-19 16:11:40
tx_00014491,w_001169,m_0169,1481,EUR,authorized,,card,2025-12-26 16:54:40
tx_00062639,w_005100,m_0079,3002,EUR,authorized,,card,2025-11-17 03:11:22
tx_00036354,w_002938,m_0015,5170,EUR,authorized,,card,2025-09-14 15:03:27
tx_00070175,w_005712,m_0051,3956,EUR,reversed,,card,2025-08-25 10:18:51
tx_00062950,w_005121,m_0288,13111,EUR,authorized,,card,2025-08-28 14:41:19
tx_00064293,w_005239,m_0198,65848,EUR,authorized,,card,2025-12-22 20:24:19
tx_00027525,w_002246,m_0013,10503,EUR,declined,issuer_limit_exceeded,sdd,2025-12-24 02:10:42
